target_id	length	eff_length	est_counts	tpm
AT5G24190.1	1016	972.118	0	0
AT5G24200.1	1390	1346.12	0	0
AT5G24205.1	766	722.118	0	0
AT5G24206.1	467	423.118	0	0
AT5G24210.1	1355	1311.12	9	118.065
AT5G24220.1	1131	1087.12	0	0
AT5G24230.1	1345	1301.12	0	0
AT5G24240.1	2380	2336.12	1	7.36254
AT5G24250.1	681	637.118	0	0
AT5G24260.1	2514	2470.12	0	0
AT5G24270.1	1006	962.118	0	0
AT5G24280.1	4826	4782.12	0	0
AT5G24290.1	1915	1871.12	0	0
AT5G24300.1	2431	2387.12	0	0
AT5G24310.1	1515	1471.12	0	0
AT5G24313.1	618	574.118	0	0
AT5G24314.2	655	611.118	0	0
AT5G24316.1	501	457.118	0	0
AT5G24318.1	1731	1687.12	0	0
AT5G24320.2	2582	2538.12	0	0
AT5G24330.1	1219	1175.12	0	0
AT5G24340.1	1759	1715.12	1	10.0283
AT5G24350.2	7577	7533.12	0.00158536	0.00361973
AT5G24352.1	498	454.118	0	0
AT5G24355.1	342	298.118	0	0
AT5G24360.2	3007	2963.12	0	0
AT5G24370.1	576	532.118	0	0
AT5G24380.1	2378	2334.12	0	0
AT5G24390.1	2236	2192.12	0	0
AT5G24400.1	1248	1204.12	3	42.8523
AT5G24410.1	1085	1041.12	0	0
AT5G24420.1	1217	1173.12	0	0
AT5G24430.1	2220	2176.12	0	0
AT5G24440.1	963	919.118	0	0
AT5G24450.1	2003	1959.12	1	8.77933
AT5G24460.1	1176	1132.12	5	75.9627
AT5G24470.1	2257	2213.12	1	7.77173
AT5G24480.1	1053	1009.12	0	0
AT5G24490.1	1298	1254.12	20.8587	286.07
AT5G24500.1	1192	1148.12	3.14126	47.0587
AT5G24510.1	460	416.118	0	0
AT5G24520.1	1561	1517.12	0	0
AT5G24530.1	1404	1360.12	1	12.6458
AT5G24540.1	1605	1561.12	0	0
AT5G24550.1	1605	1561.12	0	0
AT5G24557.1	355	311.118	0	0
AT5G24560.1	756	712.118	0	0
AT5G24570.1	452	408.118	0	0
AT5G24580.1	1249	1205.12	0	0
AT5G24590.2	1824	1780.12	0	0
AT5G24593.1	252	208.118	0	0
AT5G24600.1	1046	1002.12	0	0
AT5G24610.1	801	757.118	2	45.4348
AT5G24620.1	1538	1494.12	0	0
AT5G24630.6	1875	1831.12	0	0
AT5G24640.1	487	443.118	0	0
AT5G24650.1	1063	1019.12	2	33.7542
AT5G24655.1	525	481.118	0	0
AT5G24660.1	556	512.118	0	0
AT5G24670.2	1800	1756.12	0	0
AT5G24680.1	1424	1380.12	0	0
AT5G24690.1	2130	2086.12	14	115.428
AT5G24710.1	4688	4644.12	2	7.40711
AT5G24735.1	585	541.118	0	0
AT5G24740.1	10517	10473.1	4	6.56911
AT5G24750.1	1863	1819.12	0	0
AT5G24760.1	1550	1506.12	0	0
AT5G24770.1	1415	1371.12	1	12.5443
AT5G24775.1	3116	3072.12	0	0
AT5G24780.1	1074	1030.12	1	16.6969
AT5G24790.1	875	831.118	0	0
AT5G24800.1	1021	977.118	0	0
AT5G24810.2	3273	3229.12	0	0
AT5G24820.1	1224	1180.12	0	0
AT5G24825.1	181	137.121	0	0
AT5G24830.1	2554	2510.12	0	0
AT5G24840.1	935	891.118	0	0
AT5G24850.1	1789	1745.12	1	9.85593
AT5G24860.1	672	628.118	0	0
AT5G24870.1	2086	2042.12	0	0
AT5G24879.1	114	71.2511	0	0
AT5G24880.1	1332	1288.12	0	0
AT5G24890.1	1123	1079.12	1	15.9387
AT5G24900.1	1663	1619.12	0	0
AT5G24910.1	1790	1746.12	0	0
AT5G24915.1	5901	5857.12	0	0
AT5G24920.1	611	567.118	0	0
AT5G24930.1	1599	1555.12	17	188.022
AT5G24940.1	1344	1300.12	0	0
AT5G24950.1	1491	1447.12	0	0
AT5G24960.1	1494	1450.12	0	0
AT5G24970.2	2506	2462.12	0	0
AT5G24980.1	350	306.118	0	0
AT5G24990.1	1158	1114.12	0	0
AT5G25000.1	366	322.118	0	0
AT5G25010.1	861	817.118	0	0
AT5G25020.1	810	766.118	0	0
AT5G25030.1	582	538.118	0	0
AT5G25040.2	2017	1973.12	0	0
AT5G25045.1	4424	4380.12	0	0
AT5G25050.1	2041	1997.12	0	0
AT5G25060.1	3219	3175.12	1	5.41704
AT5G25070.1	2494	2450.12	1	7.01997
AT5G25080.1	1007	963.118	1	17.8584
AT5G25090.1	722	678.118	0	0
AT5G25100.2	2485	2441.12	0	0
AT5G25102.1	168	124.129	0	0
AT5G25110.1	1697	1653.12	0	0
AT5G25120.1	1740	1696.12	2	20.2813
AT5G25130.1	1649	1605.12	0	0
AT5G25140.1	1687	1643.12	1	10.4678
AT5G25150.1	2183	2139.12	0	0
AT5G25160.1	959	915.118	0	0
AT5G25170.1	1434	1390.12	0	0
AT5G25180.1	1565	1521.12	0	0
AT5G25190.1	856	812.118	1	21.1789
AT5G25200.1	1104	1060.12	0	0
AT5G25205.1	4982	4938.12	0	0
AT5G25210.1	932	888.118	1	19.3665
AT5G25220.1	1899	1855.12	0.089373	0.828623
AT5G25230.1	2922	2878.12	0	0
AT5G25240.1	593	549.118	1	31.3225
AT5G25250.1	1666	1622.12	2	21.2065
AT5G25260.1	1662	1618.12	0	0
AT5G25265.1	1435	1391.12	2	24.728
AT5G25270.1	2162	2118.12	5	40.6015
AT5G25280.1	1699	1655.12	7	72.743
AT5G25290.1	1194	1150.12	0	0
AT5G25300.1	1434	1390.12	0	0
AT5G25305.1	551	507.118	0	0
AT5G25310.1	1574	1530.12	0	0
AT5G25320.1	1503	1459.12	0	0
AT5G25330.1	1301	1257.12	0	0
AT5G25340.1	1326	1282.12	0	0
AT5G25350.1	2600	2556.12	3	20.1866
AT5G25360.1	960	916.118	0	0
AT5G25370.1	2463	2419.12	0	0
AT5G25380.1	1314	1270.12	0	0
AT5G25390.2	982	938.118	0	0
AT5G25400.1	1050	1006.12	0	0
AT5G25410.1	1204	1160.12	0	0
AT5G25415.1	1118	1074.12	0	0
AT5G25420.1	1260	1216.12	0	0
AT5G25422.1	102	60.4515	0	0
AT5G25425.1	342	298.118	0	0
AT5G25430.1	2016	1972.12	0	0
AT5G25440.1	1178	1134.12	1	15.1658
AT5G25450.1	1035	991.118	0	0
AT5G25451.1	671	627.118	0	0
AT5G25460.1	1460	1416.12	9	109.311
AT5G25470.1	1198	1154.12	0	0
AT5G25475.4	1234	1190.12	0	0
AT5G25480.1	1411	1367.12	1	12.581
AT5G25490.1	861	817.118	0	0
AT5G25500.1	1680	1636.12	0	0
AT5G25510.1	2153	2109.12	1	8.15495
AT5G25520.2	3334	3290.12	1	5.2277
AT5G25530.1	1044	1000.12	0	0
AT5G25540.1	918	874.118	0	0
AT5G25550.1	1302	1258.12	0	0
AT5G25560.2	1455	1411.12	0	0
AT5G25570.3	710	666.118	0	0
AT5G25580.1	1466	1422.12	0	0
AT5G25585.1	84	45.8076	0	0
AT5G25590.1	2487	2443.12	0	0
AT5G25600.1	996	952.118	0	0
AT5G25610.1	1560	1516.12	9	102.101
AT5G25615.1	4659	4615.12	0	0
AT5G25620.2	2111	2067.12	0	0
AT5G25625.1	73	37.9801	0	0
AT5G25630.2	2036	1992.12	0	0
AT5G25640.1	309	265.118	0	0
AT5G25750.1	216	172.118	0	0
AT5G25752.1	1155	1111.12	2	30.9594
AT5G25754.1	1937	1893.12	0	0
AT5G25757.1	1859	1815.12	4	37.9033
AT5G25760.1	745	701.118	1.10623	27.1378
AT5G25770.3	1597	1553.12	0	0
AT5G25780.1	2409	2365.12	1	7.27226
AT5G25790.1	1591	1547.12	0	0
AT5G25800.1	1992	1948.12	0	0
AT5G25810.1	1017	973.118	0	0
AT5G25820.1	2247	2203.12	0	0
AT5G25830.1	1081	1037.12	0	0
AT5G25840.1	775	731.118	1	23.5253
AT5G25850.1	1446	1402.12	0	0
AT5G25860.1	1347	1303.12	0	0
AT5G25870.1	588	544.118	0	0
AT5G25880.1	1884	1840.12	0	0
AT5G25890.1	873	829.118	0	0
AT5G25900.1	1713	1669.12	1	10.3047
AT5G25910.1	2436	2392.12	0	0
AT5G25920.1	1793	1749.12	0	0
AT5G25930.1	3269	3225.12	0	0
AT5G25940.1	578	534.118	1	32.2021
AT5G25950.1	1538	1494.12	0	0
AT5G25955.1	769	725.118	0	0
AT5G25960.1	1059	1015.12	0	0
AT5G25970.1	1417	1373.12	0	0
AT5G25980.2	1860	1816.12	0	0
AT5G25990.1	306	262.118	0	0
AT5G26000.1	1836	1792.12	108.968	1045.81
AT5G26010.1	1115	1071.12	0	0
AT5G26015.1	470	426.118	0	0
AT5G26020.1	726	682.118	0	0
AT5G26030.1	2042	1998.12	0	0
AT5G26038.1	126	82.6106	0	0
AT5G26040.2	1366	1322.12	0	0
AT5G26050.1	922	878.118	0	0
AT5G26060.1	678	634.118	0	0
AT5G26070.1	309	265.118	0	0
AT5G26080.1	426	382.118	0	0
AT5G26090.1	1206	1162.12	0	0
AT5G26100.1	528	484.118	0	0
AT5G26110.1	1261	1217.12	0	0
AT5G26114.1	273	229.118	0	0
AT5G26120.1	2208	2164.12	0	0
AT5G26130.1	501	457.118	0	0
AT5G26140.1	432	388.118	0	0
AT5G26146.1	703	659.118	0	0
AT5G26147.1	90	50.4487	0	0
AT5G26150.1	2112	2068.12	0	0
AT5G26160.1	3364	3320.12	0	0
AT5G26170.1	522	478.118	0	0
AT5G26180.1	2113	2069.12	0	0
AT5G26190.1	1671	1627.12	0	0
AT5G26200.1	1263	1219.12	0	0
AT5G26210.1	1178	1134.12	2	30.3315
AT5G26220.1	932	888.118	0	0
AT5G26230.1	1026	982.118	0	0
AT5G26233.1	788	744.118	0	0
AT5G26236.1	4426	4382.12	0	0
AT5G26240.1	2861	2817.12	0	0
AT5G26250.1	1644	1600.12	0	0
AT5G26260.1	1332	1288.12	0	0
AT5G26262.1	108	65.7662	0	0
AT5G26270.1	918	874.118	0	0
AT5G26280.1	1235	1191.12	0	0
AT5G26283.1	2908	2864.12	0	0
AT5G26286.1	1602	1558.12	0	0
AT5G26290.1	1002	958.118	0	0
AT5G26300.1	1050	1006.12	0	0
AT5G26310.1	1701	1657.12	0	0
AT5G26320.1	1059	1015.12	0	0
AT5G26330.1	710	666.118	0	0
AT5G26340.1	1993	1949.12	2	17.6488
AT5G26345.1	3357	3313.12	0	0
AT5G26350.1	381	337.118	0	0
AT5G26360.1	2276	2232.12	1	7.70558
AT5G26570.1	3794	3750.12	1.11373	5.10809
AT5G26580.1	1038	994.118	0	0
AT5G26582.1	3327	3283.12	0	0
AT5G26590.1	340	296.118	0	0
AT5G26594.1	420	376.118	0	0
AT5G26600.2	2009	1965.12	0	0
AT5G26610.1	1106	1062.12	1	16.1938
AT5G26617.1	429	385.118	0	0
AT5G26618.1	1689	1645.12	0	0
AT5G26620.1	225	181.118	0	0
AT5G26622.1	1457	1413.12	0	0
AT5G26630.1	657	613.118	0	0
AT5G26640.1	189	145.119	0	0
AT5G26642.1	1236	1192.12	0	0
AT5G26650.1	1227	1183.12	0	0
AT5G26660.1	1391	1347.12	0	0
AT5G26667.1	948	904.118	1	19.0238
AT5G26670.1	1596	1552.12	0	0
AT5G26673.1	303	259.118	0	0
AT5G26680.1	1379	1335.12	0	0
AT5G26690.1	614	570.118	0	0
AT5G26692.1	529	485.118	0	0
AT5G26700.1	868	824.118	0	0
AT5G26710.1	2513	2469.12	2	13.9319
AT5G26717.1	440	396.118	0	0
AT5G26720.1	719	675.118	0	0
AT5G26730.1	813	769.118	0	0
AT5G26731.1	807	763.118	0	0
AT5G26740.1	1749	1705.12	2	20.1743
AT5G26742.2	2933	2889.12	29.1714	173.666
AT5G26749.2	799	755.118	0	0
AT5G26751.1	1666	1622.12	2	21.2065
AT5G26760.2	2528	2484.12	0	0
AT5G26770.2	1446	1402.12	0	0
AT5G26775.1	5262	5218.12	0	0
AT5G26780.3	2072	2028.12	0	0
AT5G26790.1	520	476.118	0	0
AT5G26800.1	637	593.118	0	0
AT5G26805.1	525	481.118	0	0
AT5G26810.1	882	838.118	0	0
AT5G26820.1	2136	2092.12	1	8.22122
AT5G26830.1	2395	2351.12	6	43.8934
AT5G26840.1	264	220.118	0	0
AT5G26848.1	249	205.118	0	0
AT5G26850.1	3284	3240.12	0	0
AT5G26860.1	3327	3283.12	1	5.23885
AT5G26880.1	1411	1367.12	2	25.1621
AT5G26890.1	252	208.118	0.462227	38.2004
AT5G26900.1	1335	1291.12	0	0
AT5G26910.1	3404	3360.12	0	0
AT5G26912.1	138	94.309	0	0
AT5G26920.1	2078	2034.12	0	0
AT5G26930.1	628	584.118	0	0
AT5G26940.1	1196	1152.12	0	0
AT5G26950.1	870	826.118	0	0
AT5G26960.1	1416	1372.12	1	12.5352
AT5G26970.1	327	283.118	0	0
AT5G26980.1	1748	1704.12	0	0
AT5G26990.1	1244	1200.12	1	14.3317
AT5G27000.1	3194	3150.12	0	0
AT5G27010.1	2592	2548.12	0	0
AT5G27020.1	781	737.118	0	0
AT5G27030.2	3698	3654.12	7.18478e-05	0.000338184
AT5G27035.1	239	195.118	0	0
AT5G27037.1	706	662.118	0	0
AT5G27043.1	400	356.118	0	0
AT5G27050.1	363	319.118	0	0
AT5G27060.1	2874	2830.12	0	0
AT5G27070.1	864	820.118	0	0
AT5G27080.1	1401	1357.12	0	0
AT5G27090.1	564	520.118	0	0
AT5G27095.1	668	624.118	0	0
AT5G27100.1	2829	2785.12	0	0
AT5G27110.1	2076	2032.12	0	0
AT5G27120.1	1856	1812.12	1	9.49152
AT5G27130.1	1007	963.118	0	0
AT5G27140.1	1338	1294.12	0	0
AT5G27150.1	2334	2290.12	0	0
AT5G27160.1	2109	2065.12	0	0
AT5G27170.1	312	268.118	0	0
AT5G27180.1	414	370.118	0	0
AT5G27190.1	3245	3201.12	0	0
AT5G27200.1	420	376.118	0	0
AT5G27210.1	1187	1143.12	0	0
AT5G27220.1	3546	3502.12	0	0
AT5G27230.1	3221	3177.12	0	0
AT5G27238.1	531	487.118	0	0
AT5G27240.1	3315	3271.12	0	0
AT5G27247.1	147	103.205	0	0
AT5G27250.1	1047	1003.12	0	0
AT5G27260.1	912	868.118	0	0
AT5G27270.1	3279	3235.12	1	5.31658
AT5G27280.1	813	769.118	4	89.4518
AT5G27290.1	1284	1240.12	0	0
AT5G27300.1	1728	1684.12	0	0
AT5G27310.1	1113	1069.12	0	0
AT5G27320.1	1666	1622.12	1	10.6033
AT5G27330.1	2278	2234.12	0	0
AT5G27340.1	717	673.118	0	0
AT5G27345.1	2413	2369.12	3	21.7799
AT5G27350.1	1966	1922.12	2	17.8967
AT5G27360.1	1664	1620.12	0	0
AT5G27370.1	576	532.118	0	0
AT5G27380.1	1910	1866.12	0	0
AT5G27390.1	1040	996.118	1	17.2668
AT5G27395.1	1462	1418.12	0	0
AT5G27400.1	1356	1312.12	0	0
AT5G27410.2	3153	3109.12	0	0
AT5G27420.1	1490	1446.12	3	35.6812
AT5G27430.1	831	787.118	0	0
AT5G27440.1	821	777.118	0	0
AT5G27450.1	1459	1415.12	0	0
AT5G27460.1	1501	1457.12	0	0
AT5G27470.1	1670	1626.12	5	52.8859
AT5G27480.1	2136	2092.12	0	0
AT5G27490.1	1210	1166.12	0	0
AT5G27495.1	246	202.118	0	0
AT5G27500.1	564	520.118	0	0
AT5G27505.1	1554	1510.12	0	0
AT5G27510.1	906	862.118	0	0
AT5G27520.1	1358	1314.12	0	0
AT5G27530.1	1377	1333.12	0	0
AT5G27540.1	2452	2408.12	0	0
AT5G27550.1	2496	2452.12	0	0
AT5G27560.1	1456	1412.12	3	36.5403
AT5G27570.1	1236	1192.12	0	0
AT5G27580.1	672	628.118	0	0
AT5G27590.1	963	919.118	0	0
AT5G27600.1	2353	2309.12	1	7.44862
AT5G27603.1	276	232.118	0	0
AT5G27606.1	813	769.118	0	0
AT5G27610.1	3344	3300.12	0	0
AT5G27620.1	1640	1596.12	0	0
AT5G27630.1	2247	2203.12	0	0
AT5G27640.2	2536	2492.12	0	0
AT5G27650.1	3461	3417.12	2	10.0668
AT5G27660.1	1718	1674.12	4	41.0957
AT5G27670.1	790	746.118	2	46.1046
AT5G27680.1	3259	3215.12	0	0
AT5G27690.1	1215	1171.12	0	0
AT5G27700.1	600	556.118	4	123.713
AT5G27705.1	534	490.118	0	0
AT5G27710.1	1491	1447.12	3	35.6566
AT5G27715.1	72	37.3128	0	0
AT5G27720.1	912	868.118	3	59.4381
AT5G27730.1	1699	1655.12	1	10.3919
AT5G27740.1	1412	1368.12	1	12.5718
AT5G27750.1	1652	1608.12	0	0
AT5G27760.1	575	531.118	1	32.384
AT5G27770.1	700	656.118	5	131.072
AT5G27771.1	350	306.118	0	0
AT5G27780.1	429	385.118	0	0
AT5G27790.1	984	940.118	0	0
AT5G27800.1	1029	985.118	0	0
AT5G27807.1	120	76.8758	0	0
AT5G27810.1	360	316.118	0	0
AT5G27820.1	648	604.118	0	0
AT5G27830.4	1076	1032.12	0	0
AT5G27840.2	1648	1604.12	0	0
AT5G27845.1	3489	3445.12	0	0
AT5G27850.1	882	838.118	7	143.653
AT5G27860.1	800	756.118	0	0
AT5G27870.1	2199	2155.12	0	0
AT5G27880.1	837	793.118	0	0
AT5G27882.1	1620	1576.12	0	0
AT5G27885.1	4639	4595.12	0	0
AT5G27889.1	162	118.138	0	0
AT5G27890.1	1584	1540.12	0	0
AT5G27895.1	3643	3599.12	0	0
AT5G27900.1	4821	4777.12	0	0
AT5G27902.1	2681	2637.12	1	6.52218
AT5G27905.1	5193	5149.12	0	0
AT5G27910.1	564	520.118	0	0
AT5G27920.1	2358	2314.12	0	0
AT5G27925.1	4422	4378.12	0	0
AT5G27927.1	782	738.118	1	23.3022
AT5G27930.1	1343	1299.12	0	0
AT5G27940.1	661	617.118	0	0
AT5G27944.1	675	631.118	0	0
AT5G27945.1	1287	1243.12	0	0
AT5G27947.1	3490	3446.12	0	0
AT5G27950.1	3098	3054.12	2	11.2633
AT5G27960.1	963	919.118	0	0
AT5G27965.1	3568	3524.12	0	0
AT5G27967.1	147	103.205	0	0
AT5G27970.2	5026	4982.12	3	10.3569
AT5G27980.1	738	694.118	0	0
AT5G27990.1	859	815.118	0	0
AT5G28000.1	495	451.118	0	0
AT5G28010.1	501	457.118	0	0
AT5G28020.1	1549	1505.12	0	0
AT5G28030.2	1107	1063.12	1	16.1786
AT5G28040.1	1733	1689.12	0	0
AT5G28050.2	1053	1009.12	0	0
AT5G28052.1	96	55.3369	0	0
AT5G28053.1	5802	5758.12	0	0
AT5G28056.1	5470	5426.12	0	0
AT5G28060.1	754	710.118	3	72.6629
AT5G28065.1	3218	3174.12	0	0
AT5G28067.1	1134	1090.12	0	0
AT5G28070.1	267	223.118	0	0
AT5G28073.1	624	580.118	0	0
AT5G28076.1	2502	2458.12	0	0
AT5G28080.2	1636	1592.12	0	0
AT5G28085.1	4098	4054.12	0	0
AT5G28090.1	621	577.118	0	0
AT5G28100.1	3774	3730.12	0	0
AT5G28110.1	1482	1438.12	0	0
AT5G28120.1	1521	1477.12	0	0
AT5G28130.1	348	304.118	0	0
AT5G28140.1	639	595.118	0	0
AT5G28141.1	1479	1435.12	0	0
AT5G28143.1	894	850.118	0	0
AT5G28145.1	4655	4611.12	0	0
AT5G28150.1	1453	1409.12	0	0
AT5G28160.1	975	931.118	0	0
AT5G28165.1	7125	7081.12	0	0
AT5G28170.1	612	568.118	0	0
AT5G28173.1	2976	2932.12	0	0
AT5G28176.1	504	460.118	0	0
AT5G28180.1	1059	1015.12	0	0
AT5G28190.1	2520	2476.12	0	0
AT5G28200.1	2824	2780.12	0	0
AT5G28210.1	1878	1834.12	0	0
AT5G28220.1	1285	1241.12	0	0
AT5G28225.1	1200	1156.12	0	0
AT5G28230.1	1443	1399.12	0	0
AT5G28232.1	2553	2509.12	0	0
AT5G28235.1	1707	1663.12	0	0
AT5G28237.1	1578	1534.12	0	0
AT5G28240.1	312	268.118	0	0
AT5G28250.1	2820	2776.12	0	0
AT5G28253.1	3368	3324.12	0	0
AT5G28260.1	831	787.118	0	0
AT5G28262.1	1006	962.118	0	0
AT5G28263.1	15195	15151.1	0	0
AT5G28266.1	955	911.118	0	0
AT5G28270.1	1725	1681.12	0	0
AT5G28280.1	2267	2223.12	0	0
AT5G28285.1	3730	3686.12	0	0
AT5G28287.1	371	327.118	0	0
AT5G28288.1	255	211.118	0	0
AT5G28290.1	2149	2105.12	1	8.17045
AT5G28295.1	396	352.118	0	0
AT5G28300.1	2180	2136.12	0	0
AT5G28310.1	702	658.118	0	0
AT5G28320.1	2784	2740.12	0	0
AT5G28330.1	974	930.118	0	0
AT5G28335.1	4986	4942.12	0	0
AT5G28340.1	1308	1264.12	0	0
AT5G28350.1	3711	3667.12	2	9.38053
AT5G28360.1	507	463.118	0	0
AT5G28370.1	2197	2153.12	0	0
AT5G28380.1	1173	1129.12	0	0
AT5G28390.1	543	499.118	0	0
AT5G28400.1	2922	2878.12	0	0
AT5G28405.1	4113	4069.12	0	0
AT5G28410.1	321	277.118	0	0
AT5G28415.1	4427	4383.12	0	0
AT5G28420.1	456	412.118	0	0
AT5G28430.1	1461	1417.12	0	0
AT5G28440.1	498	454.118	0	0
AT5G28442.1	712	668.118	0	0
AT5G28450.1	562	518.118	0	0
AT5G28460.1	2406	2362.12	0	0
AT5G28463.1	1121	1077.12	0	0
AT5G28464.1	1859	1815.12	0	0
AT5G28465.1	105	63.0857	0	0
AT5G28466.1	721	677.118	0	0
AT5G28468.1	2709	2665.12	0	0
AT5G28469.1	543	499.118	0	0
AT5G28470.1	1692	1648.12	0	0
AT5G28480.1	3693	3649.12	0	0
AT5G28482.1	696	652.118	0	0
AT5G28484.1	564	520.118	0	0
AT5G28487.1	4305	4261.12	0	0
AT5G28490.1	804	760.118	0	0
AT5G28491.1	126	82.6106	0	0
AT5G28495.1	3784	3740.12	0	0
AT5G28497.1	1321	1277.12	0	0
AT5G28500.1	1614	1570.12	4.81631	52.76
AT5G28510.1	1602	1558.12	0	0
AT5G28515.1	521	477.118	0	0
AT5G28520.1	1362	1318.12	0	0
AT5G28523.1	5507	5463.12	0	0
AT5G28524.1	805	761.118	0	0
AT5G28525.1	1514	1470.12	0	0
AT5G28526.1	6467	6423.12	0	0
AT5G28527.1	1212	1168.12	0	0
AT5G28530.1	2058	2014.12	0	0
AT5G28535.1	1208	1164.12	0	0
AT5G28540.1	2316	2272.12	7.60092	57.5383
AT5G28545.1	5867	5823.12	0	0
AT5G28550.1	861	817.118	0	0
AT5G28560.1	192	148.119	0	0
AT5G28570.1	471	427.118	0	0
AT5G28580.2	2649	2605.12	0	0
AT5G28590.1	651	607.118	0	0
AT5G28593.1	3522	3478.12	0	0
AT5G28596.1	2818	2774.12	0	0
AT5G28600.1	2136	2092.12	0	0
AT5G28605.1	3054	3010.12	0	0
AT5G28610.1	488	444.118	0	0
AT5G28615.1	450	406.118	0	0
AT5G28620.1	393	349.118	0	0
AT5G28622.1	1005	961.118	0	0
AT5G28623.1	711	667.118	0	0
AT5G28624.1	5808	5764.12	0	0
AT5G28625.1	426	382.118	0	0
AT5G28626.1	1704	1660.12	0	0
AT5G28627.1	1213	1169.12	0	0
AT5G28630.1	619	575.118	0	0
AT5G28635.1	5361	5317.12	0	0
AT5G28637.1	1068	1024.12	0	0
AT5G28640.1	1166	1122.12	0	0
AT5G28641.1	3907	3863.12	0	0
AT5G28642.1	150	106.184	0	0
AT5G28643.1	2158	2114.12	0	0
AT5G28644.1	1296	1252.12	0	0
AT5G28646.1	1293	1249.12	0	0
AT5G28650.1	1326	1282.12	0	0
AT5G28655.1	508	464.118	0	0
AT5G28660.1	525	481.118	0	0
AT5G28662.1	651	607.118	0	0
AT5G28664.1	1365	1321.12	0	0
AT5G28667.1	1026	982.118	0	0
AT5G28670.1	3801	3757.12	0	0
AT5G28671.1	1181	1137.12	0	0
AT5G28672.1	1442	1398.12	0	0
AT5G28673.1	2273	2229.12	0	0
AT5G28675.1	3988	3944.12	0	0
AT5G28680.1	2577	2533.12	0	0
AT5G28690.1	1263	1219.12	0	0
AT5G28692.1	5016	4972.12	0	0
AT5G28696.1	5943	5899.12	0	0
AT5G28698.1	1800	1756.12	0	0
AT5G28700.1	1203	1159.12	0	0
AT5G28710.1	897	853.118	0	0
AT5G28712.1	1274	1230.12	0	0
AT5G28715.1	4830	4786.12	0	0
AT5G28720.1	342	298.118	0	0
AT5G28730.1	891	847.118	0	0
AT5G28740.1	2923	2879.12	1	5.97397
AT5G28750.1	648	604.118	5	142.354
AT5G28760.1	1563	1519.12	0	0
AT5G28765.1	2475	2431.12	0	0
AT5G28770.2	1209	1165.12	0	0
AT5G28773.1	852	808.118	0	0
AT5G28776.1	4032	3988.12	0	0
AT5G28780.1	1014	970.118	0	0
AT5G28781.1	132	88.4292	0	0
AT5G28785.1	564	520.118	0	0
AT5G28790.1	306	262.118	0	0
AT5G28800.1	357	313.118	0	0
AT5G28810.1	1683	1639.12	0	0
AT5G28820.1	519	475.118	0	0
AT5G28821.1	108	65.7662	0	0
AT5G28823.1	1707	1663.12	0	0
AT5G28824.1	723	679.118	0	0
AT5G28826.1	6515	6471.12	0	0
AT5G28830.1	1259	1215.12	1	14.1548
AT5G28840.1	1612	1568.12	13.9991	153.548
AT5G28845.1	3103	3059.12	0	0
AT5G28850.2	2322	2278.12	0	0
AT5G28860.1	552	508.118	0	0
AT5G28865.1	4728	4684.12	0	0
AT5G28870.1	2144	2100.12	0	0
AT5G28880.1	607	563.118	0	0
AT5G28885.1	555	511.118	0	0
AT5G28886.1	377	333.118	0	0
AT5G28888.1	911	867.118	0	0
AT5G28890.1	699	655.118	0	0
AT5G28892.1	5824	5780.12	0	0
AT5G28894.2	843	799.118	0	0
AT5G28897.1	480	436.118	0	0
AT5G28900.1	2139	2095.12	3	24.6283
AT5G28910.2	1992	1948.12	0.992963	8.76678
AT5G28913.1	908	864.118	0	0
AT5G28916.1	508	464.118	0	0
AT5G28917.1	907	863.118	0	0
AT5G28919.1	1739	1695.12	0	0
AT5G28920.1	1850	1806.12	0	0
AT5G28923.1	2268	2224.12	0	0
AT5G28926.1	3888	3844.12	0	0
AT5G28927.1	2289	2245.12	0	0
AT5G28928.1	1047	1003.12	0	0
AT5G28929.1	1107	1063.12	0	0
AT5G28930.1	1530	1486.12	0	0
AT5G28931.1	156	112.155	0	0
AT5G28935.1	5154	5110.12	0	0
AT5G28937.1	2331	2287.12	0	0
AT5G28940.1	1458	1414.12	0	0
AT5G28950.1	447	403.118	0	0
AT5G28960.1	1611	1567.12	0	0
AT5G28970.1	3519	3475.12	0	0
AT5G28980.1	1065	1021.12	0	0
AT5G28990.1	642	598.118	0	0
AT5G28993.1	2703	2659.12	0	0
AT5G28996.1	252	208.118	0	0
AT5G29000.2	1541	1497.12	0	0
AT5G29015.1	7119	7075.12	0	0
AT5G29020.1	2544	2500.12	0	0
AT5G29022.1	3711	3667.12	0	0
AT5G29024.1	2116	2072.12	0	0
AT5G29026.1	1256	1212.12	0	0
AT5G29028.1	1495	1451.12	0	0
AT5G29029.1	1458	1414.12	0	0
AT5G29030.1	4248	4204.12	0	0
AT5G29031.1	465	421.118	0	0
AT5G29032.1	3605	3561.12	0	0
AT5G29033.1	429	385.118	0	0
AT5G29034.1	687	643.118	0	0
AT5G29035.1	1848	1804.12	0	0
AT5G29036.1	612	568.118	0	0
AT5G29037.1	5577	5533.12	0	0
AT5G29040.1	3433	3389.12	0	0
AT5G29041.1	1173	1129.12	0	0
AT5G29043.1	3955	3911.12	0	0
AT5G29044.1	132	88.4292	0	0
AT5G29046.1	1854	1810.12	0	0
AT5G29050.1	489	445.118	0	0
AT5G29053.1	4336	4292.12	0	0
AT5G29054.1	102	60.4515	0	0
