target_id	length	eff_length	est_counts	tpm
AT5G58140.3	6028	5984.12	6	17.0912
AT5G58140.4	2827	2783.12	0	0
AT5G58180.2	847	803.118	0	0
AT5G58190.1	1931	1887.12	0	0
AT5G58200.1	1197	1153.12	3	44.3475
AT5G58210.1	1831	1787.12	0	0
AT5G58210.2	1661	1617.12	0	0
AT5G58210.4	1736	1692.12	0	0
AT5G58220.2	1027	983.118	1	17.3387
AT5G58220.3	1118	1074.12	0	0
AT5G58240.2	748	704.118	0	0
AT5G58260.2	909	865.118	0	0
AT5G58300.2	2070	2026.12	2	16.8262
AT5G58320.1	1939	1895.12	0	0
AT5G58320.3	1784	1740.12	0	0
AT5G58330.2	1725	1681.12	20	202.793
AT5G58330.3	1629	1585.12	0	0
AT5G58340.2	1678	1634.12	0	0
AT5G58370.1	1854	1810.12	2	18.8341
AT5G58470.2	2194	2150.12	0	0
AT5G58540.2	1618	1574.12	0	0
AT5G58540.3	1930	1886.12	0	0
AT5G58550.2	2568	2524.12	0	0
AT5G58600.2	1493	1449.12	0	0
AT5G58640.2	1051	1007.12	0	0
AT5G58700.2	1733	1689.12	0	0
AT5G58720.2	2211	2167.12	0	0
AT5G58720.3	2091	2047.12	0	0
AT5G58787.2	1262	1218.12	0	0
AT5G58790.1	840	796.118	0	0
AT5G58790.3	809	765.118	0	0
AT5G58800.2	901	857.118	0.57856	11.5061
AT5G58960.2	1899	1855.12	0	0
AT5G58960.3	1823	1779.12	0	0
AT5G58970.2	1798	1754.12	0	0
AT5G59010.2	1936	1892.12	0	0
AT5G59050.2	3116	3072.12	0	0
AT5G59090.2	2456	2412.12	0	0
AT5G59090.3	2465	2421.12	0	0
AT5G59130.2	2304	2260.12	0	0
AT5G59160.2	1671	1627.12	0	0
AT5G59160.3	1424	1380.12	0	0
AT5G59210.2	1514	1470.12	0	0
AT5G59290.1	1459	1415.12	0	0
AT5G59370.2	1755	1711.12	0	0
AT5G59400.1	1108	1064.12	0	0
AT5G59430.2	2356	2312.12	0	0
AT5G59430.3	2268	2224.12	0	0
AT5G59430.4	2355	2311.12	0	0
AT5G59440.1	1137	1093.12	2	31.1878
AT5G59440.2	1126	1082.12	0	0
AT5G59470.2	762	718.118	0	0
AT5G59480.2	1251	1207.12	0.999738	14.1175
AT5G59540.2	1414	1370.12	0	0
AT5G59560.2	1402	1358.12	0	0
AT5G59610.2	953	909.118	0	0
AT5G59613.2	610	566.118	5	150.551
AT5G59730.2	2214	2170.12	1	7.85485
AT5G59750.1	1783	1739.12	0.998659	9.78835
AT5G59780.1	1128	1084.12	0	0
AT5G59780.2	1035	991.118	0	0
AT5G59830.2	1785	1741.12	0	0
AT5G59880.2	777	733.118	0	0
AT5G59890.2	807	763.118	7	156.361
AT5G59950.1	1227	1183.12	0	0
AT5G59950.2	1338	1294.12	0	0
AT5G59950.3	1123	1079.12	3	47.3886
AT5G59950.4	1222	1178.12	6.24536e-08	9.03628e-07
AT5G59980.1	1986	1942.12	0	0
AT5G59990.2	649	605.118	0	0
AT5G60040.1	4582	4538.12	0	0
AT5G60100.1	2100	2056.12	2	16.5807
AT5G60100.3	2134	2090.12	0	0
AT5G60120.1	2115	2071.12	0	0
AT5G60130.2	955	911.118	0	0
AT5G60170.1	3501	3457.12	4.27834	21.0952
AT5G60210.2	1970	1926.12	0	0
AT5G60230.1	1151	1107.12	0	0
AT5G60300.1	2460	2416.12	0	0
AT5G60300.2	2490	2446.12	0	0
AT5G60360.1	1469	1425.12	27	322.949
AT5G60360.2	1466	1422.12	0	0
AT5G60390.2	1715	1671.12	0	0
AT5G60390.3	1590	1546.12	88.8713	979.806
AT5G60400.1	499	455.118	0	0
AT5G60400.2	515	471.118	0	0
AT5G60410.1	3336	3292.12	0	0
AT5G60410.3	3013	2969.12	0	0
AT5G60410.4	3154	3110.12	2.9161	15.9826
AT5G60410.5	3158	3114.12	1.0839	5.93302
AT5G60430.2	742	698.118	0	0
AT5G60580.1	1839	1795.12	0	0
AT5G60580.3	2182	2138.12	0	0
AT5G60580.4	2009	1965.12	0	0
AT5G60590.1	1231	1187.12	0	0
AT5G60600.2	2647	2603.12	0	0
AT5G60600.3	2735	2691.12	0	0
AT5G60640.2	2065	2021.12	0	0
AT5G60640.3	1781	1737.12	5	49.0639
AT5G60800.1	1153	1109.12	0	0
AT5G60810.2	524	480.118	0	0
AT5G60870.2	1401	1357.12	0	0
AT5G60870.3	1531	1487.12	0	0
AT5G60880.2	1211	1167.12	0	0
AT5G60910.2	814	770.118	0	0
AT5G60940.2	1610	1566.12	0	0
AT5G60980.1	1659	1615.12	1	10.554
AT5G61010.2	2805	2761.12	2	12.3471
AT5G61020.2	1865	1821.12	3.56794	33.3965
AT5G61060.1	2478	2434.12	1.13821e-07	7.97083e-07
AT5G61140.1	6644	6600.12	4	10.3307
AT5G61150.2	2259	2215.12	0.889225	6.84283
AT5G61200.1	1183	1139.12	1	14.9642
AT5G61200.2	1270	1226.12	0	0
AT5G61240.1	1439	1395.12	1	12.2183
AT5G61250.1	1841	1797.12	0	0
AT5G61270.2	1307	1263.12	2	26.9903
AT5G61310.2	430	386.118	0	0
AT5G61310.3	428	384.118	0	0
AT5G61310.4	426	382.118	1	44.6091
AT5G61410.2	1380	1336.12	24.4809	312.322
AT5G61420.1	1805	1761.12	0	0
AT5G61520.2	1791	1747.12	0	0
AT5G61530.2	1542	1498.12	0	0
AT5G61530.3	1481	1437.12	0	0
AT5G61540.2	1422	1378.12	0	0
AT5G61540.3	1429	1385.12	0	0
AT5G61550.1	2801	2757.12	0	0
AT5G61560.2	2907	2863.12	0	0
AT5G61570.2	1216	1172.12	0	0
AT5G61580.2	1836	1792.12	0	0
AT5G61670.2	1529	1485.12	0	0
AT5G61770.1	1345	1301.12	0	0
AT5G61770.3	1251	1207.12	0.781548	11.0364
AT5G61810.2	1801	1757.12	0	0
AT5G61880.2	767	723.118	0	0
AT5G61900.3	2106	2062.12	1.88559e-06	1.55867e-05
AT5G61910.1	2765	2721.12	0	0
AT5G61910.2	2736	2692.12	0	0
AT5G61910.3	2899	2855.12	0	0
AT5G61920.2	1298	1254.12	0	0
AT5G61930.2	1964	1920.12	0	0
AT5G61960.2	3410	3366.12	3	15.1919
AT5G62000.2	3413	3369.12	0	0
AT5G62000.3	3416	3372.12	0	0
AT5G62000.4	3298	3254.12	0	0
AT5G62090.2	2828	2784.12	6	36.7354
AT5G62100.2	1138	1094.12	0	0
AT5G62100.3	1130	1086.12	0	0
AT5G62130.1	1673	1629.12	0	0
AT5G62165.2	956	912.118	0	0
AT5G62165.3	953	909.118	0	0
AT5G62165.4	913	869.118	0	0
AT5G62165.5	881	837.118	0	0
AT5G62230.2	3253	3209.12	0	0
AT5G62270.1	1500	1456.12	0.0238799	0.279549
AT5G62290.2	927	883.118	0	0
AT5G62300.2	635	591.118	6.86624	198
AT5G62470.1	1499	1455.12	0	0
AT5G62480.2	729	685.118	0	0
AT5G62520.2	1700	1656.12	0	0
AT5G62570.1	1900	1856.12	0	0
AT5G62575.1	524	480.118	0	0
AT5G62620.2	2597	2553.12	0.991921	6.62259
AT5G62640.1	1904	1860.12	0.00167931	0.015389
AT5G62640.2	1886	1842.12	2.99832	27.7448
AT5G62720.2	1478	1434.12	0	0
AT5G62760.2	2252	2208.12	0	0
AT5G62760.3	2308	2264.12	0	0
AT5G62760.4	2141	2097.12	1	8.12828
AT5G62790.1	1814	1770.12	0	0
AT5G62890.2	2217	2173.12	0	0
AT5G62890.3	2051	2007.12	0	0
AT5G62890.4	1841	1797.12	3	28.4555
AT5G62950.2	821	777.118	0	0
AT5G62950.3	1248	1204.12	0	0
AT5G63040.2	1683	1639.12	0	0
AT5G63050.2	1400	1356.12	0	0
AT5G63090.1	1026	982.118	0	0
AT5G63090.3	1156	1112.12	0	0
AT5G63090.4	1030	986.118	0	0
AT5G63120.1	2372	2328.12	0	0
AT5G63190.2	2608	2564.12	0.545955	3.62944
AT5G63260.1	1719	1675.12	1	10.176
AT5G63300.1	830	786.118	0	0
AT5G63320.2	1981	1937.12	0	0
AT5G63320.3	1759	1715.12	0	0
AT5G63370.2	3002	2958.12	0	0
AT5G63370.3	3005	2961.12	0	0
AT5G63370.4	2943	2899.12	0	0
AT5G63400.2	1073	1029.12	3	49.691
AT5G63440.1	1113	1069.12	0	0
AT5G63440.3	974	930.118	0	0
AT5G63460.1	836	792.118	0	0
AT5G63460.2	832	788.118	0	0
AT5G63460.3	742	698.118	0	0
AT5G63470.2	1050	1006.12	2	33.8846
AT5G63510.1	1058	1014.12	0	0
AT5G63530.2	1191	1147.12	5	74.299
AT5G63540.1	2250	2206.12	0	0
AT5G63550.1	1964	1920.12	0	0
AT5G63600.1	1428	1384.12	0	0
AT5G63620.2	1633	1589.12	0	0
AT5G63670.2	573	529.118	4.1633e-07	1.34124e-05
AT5G63760.2	1851	1807.12	0	0
AT5G63770.2	3374	3330.12	0	0
AT5G63870.1	1523	1479.12	0	0
AT5G63870.3	1615	1571.12	0	0
AT5G63880.1	1057	1013.12	0.999997	16.8252
AT5G63890.1	1672	1628.12	1	10.4697
AT5G63960.1	3540	3496.12	0	0
AT5G63970.2	1410	1366.12	0	0
AT5G63990.2	1353	1309.12	0	0
AT5G64040.1	760	716.118	61.3339	1459.95
AT5G64080.2	839	795.118	0	0
AT5G64130.1	710	666.118	6	153.54
AT5G64130.2	761	717.118	0	0
AT5G64170.1	2460	2416.12	2	14.1102
AT5G64200.2	1609	1565.12	0	0
AT5G64220.2	3726	3682.12	0	0
AT5G64240.1	1627	1583.12	0	0
AT5G64250.1	1370	1326.12	1	12.854
AT5G64330.2	2688	2644.12	0	0
AT5G64360.1	1747	1703.12	0	0
AT5G64360.2	1950	1906.12	0	0
AT5G64360.4	1697	1653.12	0	0
AT5G64390.1	2840	2796.12	2	12.1926
AT5G64390.2	3379	3335.12	0	0
AT5G64400.1	724	680.118	9	225.569
AT5G64460.1	1097	1053.12	2	32.3724
AT5G64460.3	1086	1042.12	0	0
AT5G64460.4	1046	1002.12	0	0
AT5G64460.5	1179	1135.12	0	0
AT5G64460.6	1040	996.118	0	0
AT5G64460.7	1110	1066.12	0	0
AT5G64460.8	1155	1111.12	0	0
AT5G64470.1	1449	1405.12	0	0
AT5G64470.3	1380	1336.12	0	0
AT5G64520.2	1151	1107.12	0	0
AT5G64520.3	1274	1230.12	0	0
AT5G64540.2	1584	1540.12	0	0
AT5G64540.3	1747	1703.12	0	0
AT5G64560.2	1299	1255.12	1	13.5812
AT5G64630.1	1880	1836.12	0	0
AT5G64630.3	1738	1694.12	3	30.1855
AT5G64680.1	833	789.118	0	0
AT5G64680.2	1016	972.118	0	0
AT5G64710.2	2294	2250.12	0	0
AT5G64760.2	1686	1642.12	2.99999	31.1413
AT5G64816.2	659	615.118	0	0
AT5G64830.2	1539	1495.12	0	0
AT5G64910.2	1538	1494.12	0	0
AT5G64940.2	2782	2738.12	0	0
AT5G64960.2	2230	2186.12	0	0
AT5G64990.1	621	577.118	0	0
AT5G65000.2	1318	1274.12	0	0
AT5G65010.1	2069	2025.12	6.8137	57.3527
AT5G65020.2	1084	1040.12	0	0
AT5G65050.1	922	878.118	0	0
AT5G65050.2	845	801.118	2	42.5554
AT5G65060.2	835	791.118	1	21.5467
AT5G65070.1	857	813.118	0	0
AT5G65070.2	950	906.118	0	0
AT5G65080.2	615	571.118	0	0
AT5G65090.2	1709	1665.12	0	0
AT5G65110.2	2403	2359.12	0	0
AT5G65140.2	1124	1080.12	1	15.7816
AT5G65180.2	1980	1936.12	0	0
AT5G65210.1	1852	1808.12	0	0
AT5G65210.3	1684	1640.12	0	0
AT5G65210.4	1591	1547.12	0.999949	11.0173
AT5G65210.5	1611	1567.12	5.06662e-05	0.00055111
AT5G65210.6	1900	1856.12	0	0
AT5G65240.1	2678	2634.12	0	0
AT5G65290.2	2835	2791.12	0	0
AT5G65310.2	1460	1416.12	0	0
AT5G65420.1	1292	1248.12	0	0
AT5G65420.2	1201	1157.12	0	0
AT5G65430.1	1179	1135.12	0.0664495	0.997865
AT5G65430.2	1173	1129.12	3.93355	59.3836
AT5G65440.1	3619	3575.12	2	9.53588
AT5G65440.2	3702	3658.12	4.2285e-08	1.97038e-07
AT5G65640.2	1308	1264.12	0	0
AT5G65670.2	1531	1487.12	6	68.7744
AT5G65685.2	1525	1481.12	1	11.5088
AT5G65700.2	3469	3425.12	0	0
AT5G65720.2	1743	1699.12	3	30.0967
AT5G65740.1	1219	1175.12	0	0
AT5G65740.3	1439	1395.12	0	0
AT5G65740.4	1001	957.118	0	0
AT5G65770.1	3331	3287.12	0	0
AT5G65770.3	3555	3511.12	0	0
AT5G65780.1	2333	2289.12	1	7.44652
AT5G65860.2	1066	1022.12	1	16.6771
AT5G65890.2	1793	1749.12	0.0119518	0.116476
AT5G65930.1	4161	4117.12	0.000112323	0.000465049
AT5G65930.2	4164	4120.12	6.41045e-05	0.000265216
AT5G65940.2	1443	1399.12	0	0
AT5G65940.3	1356	1312.12	2	25.9823
AT5G66005.1	835	791.118	0	0
AT5G66005.2	1180	1136.12	0	0
AT5G66010.2	1067	1023.12	0	0
AT5G66030.2	2510	2466.12	3	20.7362
AT5G66040.2	666	622.118	0	0
AT5G66050.2	1674	1630.12	0	0
AT5G66055.2	1686	1642.12	0	0
AT5G66060.2	933	889.118	0	0
AT5G66070.1	941	897.118	2	38.0016
AT5G66120.1	1176	1132.12	0	0
AT5G66160.2	1696	1652.12	0	0
AT5G66170.1	736	692.118	0	0
AT5G66170.3	787	743.118	0	0
AT5G66180.2	1497	1453.12	0	0
AT5G66180.3	1413	1369.12	0	0
AT5G66190.2	1504	1460.12	72.767	849.508
AT5G66210.1	2151	2107.12	6.79716	54.987
AT5G66210.3	1841	1797.12	1.20284	11.4092
AT5G66210.4	2263	2219.12	0	0
AT5G66230.1	1367	1323.12	0	0
AT5G66240.1	1298	1254.12	0	0
AT5G66240.3	1200	1156.12	1	14.7441
AT5G66250.1	1277	1233.12	0.0123279	0.170414
AT5G66250.2	1618	1574.12	0	0
AT5G66250.3	1270	1226.12	0.987672	13.731
AT5G66320.2	1641	1597.12	0	0
AT5G66360.1	1178	1134.12	0	0
AT5G66400.2	881	837.118	1.37734e-07	2.80464e-06
AT5G66420.1	2679	2635.12	0	0
AT5G66450.2	1023	979.118	1	17.4095
AT5G66510.1	1223	1179.12	0.989623	14.3065
AT5G66530.2	1174	1130.12	0	0
AT5G66600.1	2461	2417.12	0	0
AT5G66600.2	1948	1904.12	0	0
AT5G66600.3	2168	2124.12	0	0
AT5G66610.1	1900	1856.12	0	0
AT5G66640.1	1614	1570.12	0	0
AT5G66670.2	1632	1588.12	0	0
AT5G66720.2	1580	1536.12	2.99999	33.2902
AT5G66930.1	1091	1047.12	0	0
AT5G66930.2	998	954.118	0	0
AT5G67030.2	2377	2333.12	0	0
AT5G67110.2	981	937.118	0	0
AT5G67110.3	838	794.118	0	0
AT5G67170.2	1407	1363.12	0	0
AT5G67240.2	2391	2347.12	0	0
AT5G67380.2	1358	1314.12	0	0
AT5G67390.2	866	822.118	0	0
AT5G67440.2	2662	2618.12	0	0
AT5G67480.1	1553	1509.12	6	67.7719
AT5G67500.1	1254	1210.12	4	56.3448
AT5G67540.1	1933	1889.12	1	9.02323
AT5G67580.2	1720	1676.12	1.63245	16.6019
AT5G67610.1	1717	1673.12	0	0
AT4G00005.1	357	313.118	0	0
AT4G00020.2	3564	3520.12	1	4.84244
AT4G00026.1	1163	1119.12	1	15.2316
AT4G00030.1	724	680.118	0	0
AT4G00040.1	1366	1322.12	0	0
AT4G00050.1	1489	1445.12	0	0
AT4G00060.1	5025	4981.12	0	0
AT4G00070.1	541	497.118	0	0
AT4G00080.1	826	782.118	0	0
AT4G00085.1	73	37.9801	0	0
AT4G00090.1	1722	1678.12	1	10.1578
AT4G00100.1	733	689.118	6	148.415
AT4G00110.1	1686	1642.12	2	20.7609
AT4G00114.1	522	478.118	0	0
AT4G00120.1	1533	1489.12	0	0
AT4G00124.1	96	55.3369	0	0
AT4G00130.1	733	689.118	0	0
AT4G00140.1	774	730.118	0	0
AT4G00150.1	2088	2044.12	5	41.6951
AT4G00160.1	1531	1487.12	0	0
AT4G00165.1	603	559.118	1.13325e-06	3.45497e-05
AT4G00170.1	1101	1057.12	0	0
AT4G00180.1	1270	1226.12	0	0
AT4G00190.1	1425	1381.12	0	0
AT4G00200.1	1413	1369.12	0	0
AT4G00210.1	670	626.118	0	0
AT4G00220.1	948	904.118	0	0
AT4G00225.1	504	460.118	0	0
AT4G00230.1	2427	2383.12	2	14.3056
AT4G00231.1	1760	1716.12	1	9.93286
AT4G00232.1	465	421.118	0	0
AT4G00234.1	792	748.118	0	0
AT4G00236.1	1610	1566.12	0	0
AT4G00238.1	1395	1351.12	0	0
AT4G00240.1	2784	2740.12	0	0
AT4G00250.1	1262	1218.12	0	0
AT4G00260.1	1587	1543.12	0	0
AT4G00270.1	1343	1299.12	0	0
AT4G00280.1	216	172.118	0	0
AT4G00290.1	1859	1815.12	1	9.3911
AT4G00300.1	2563	2519.12	0	0
AT4G00305.1	381	337.118	0	0
AT4G00310.1	1357	1313.12	0	0
AT4G00315.1	1326	1282.12	0	0
AT4G00320.1	1524	1480.12	0	0
AT4G00330.1	1518	1474.12	2	23.127
AT4G00335.1	1177	1133.12	0	0
AT4G00340.1	2791	2747.12	2	12.4101
AT4G00342.1	180	136.121	0	0
AT4G00350.1	1830	1786.12	0	0
AT4G00355.3	1406	1362.12	0	0
AT4G00356.1	156	112.155	0	0
AT4G00360.1	2090	2046.12	5	41.6544
AT4G00370.1	2128	2084.12	1	8.17898
AT4G00380.1	2170	2126.12	0	0
AT4G00390.1	1347	1303.12	0	0
AT4G00400.1	1872	1828.12	1	9.32432
AT4G00413.1	123	79.7311	0	0
AT4G00416.1	492	448.118	0	0
AT4G00420.2	1052	1008.12	0	0
AT4G00430.1	1653	1609.12	5.85134	61.9853
AT4G00440.2	3708	3664.12	0.517894	2.40931
AT4G00450.1	7108	7064.12	2	4.82607
AT4G00460.2	1714	1670.12	0	0
AT4G00467.1	609	565.118	0	0
AT4G00480.2	1856	1812.12	0	0
AT4G00490.1	2000	1956.12	0	0
AT4G00500.1	1809	1765.12	0	0
AT4G00520.2	1515	1471.12	0.109438	1.26806
AT4G00525.1	675	631.118	0	0
AT4G00530.1	371	327.118	0	0
AT4G00540.1	1540	1496.12	0	0
AT4G00550.1	1891	1847.12	0	0
AT4G00560.4	1218	1174.12	0	0
AT4G00570.1	2253	2209.12	3	23.1485
AT4G00580.1	954	910.118	0	0
AT4G00585.1	624	580.118	2	58.7672
AT4G00590.1	1413	1369.12	0	0
AT4G00600.1	933	889.118	0	0
AT4G00610.1	987	943.118	0	0
AT4G00620.1	1551	1507.12	1	11.3103
AT4G00630.2	4006	3962.12	1.883e-08	8.10111e-08
AT4G00650.1	1996	1952.12	0	0
AT4G00651.1	288	244.118	0	0
AT4G00660.2	2804	2760.12	0	0
AT4G00670.1	506	462.118	0	0
AT4G00680.1	698	654.118	0	0
AT4G00690.1	1047	1003.12	0	0
AT4G00695.3	634	590.118	0	0
AT4G00700.1	3375	3331.12	0	0
AT4G00710.1	2495	2451.12	0	0
AT4G00720.1	2206	2162.12	3	23.6517
AT4G00730.1	3196	3152.12	3	16.2233
AT4G00740.1	2371	2327.12	3	21.9748
AT4G00750.1	2122	2078.12	0	0
AT4G00752.1	1719	1675.12	1	10.176
AT4G00753.1	670	626.118	0	0
AT4G00755.1	1584	1540.12	0	0
AT4G00760.1	3285	3241.12	1	5.25928
AT4G00770.1	1788	1744.12	0	0
AT4G00780.1	1171	1127.12	7	105.864
AT4G00800.1	6044	6000.12	3	8.52281
AT4G00810.1	676	632.118	0	0
AT4G00820.1	2032	1988.12	0	0
AT4G00830.1	1930	1886.12	0	0
AT4G00840.1	1275	1231.12	0	0
AT4G00850.1	1062	1018.12	1	16.7426
AT4G00860.1	596	552.118	0	0
AT4G00870.1	1385	1341.12	0	0
AT4G00872.1	495	451.118	0	0
AT4G00880.1	902	858.118	0	0
AT4G00885.1	136	92.3434	0	0
AT4G00890.1	1391	1347.12	0	0
AT4G00891.1	264	220.118	0	0
AT4G00893.1	1404	1360.12	0	0
AT4G00895.1	856	812.118	4	83.958
AT4G00900.1	3299	3255.12	0	0
AT4G00905.1	845	801.118	1	21.2777
AT4G00910.1	1494	1450.12	0	0
AT4G00920.1	945	901.118	0	0
AT4G00930.1	3402	3358.12	0	0
AT4G00940.1	970	926.118	0	0
AT4G00950.1	1242	1198.12	0	0
AT4G00955.1	1210	1166.12	0	0
AT4G00960.1	1119	1075.12	0	0
AT4G00970.1	1998	1954.12	3	26.1693
AT4G00975.1	780	736.118	0	0
AT4G00980.1	1729	1685.12	0	0
AT4G00985.1	72	37.3128	0	0
AT4G00990.1	2804	2760.12	1	6.17581
AT4G01000.1	1593	1549.12	1	11.0037
AT4G01010.1	2091	2047.12	0	0
AT4G01020.1	5489	5445.12	0	0
AT4G01023.1	711	667.118	0	0
AT4G01026.1	1166	1122.12	1	15.1909
AT4G01030.1	2702	2658.12	0	0
AT4G01037.1	1923	1879.12	4	36.285
AT4G01040.1	1448	1404.12	0	0
AT4G01050.1	1842	1798.12	17	161.158
AT4G01060.1	344	300.118	0	0
AT4G01070.1	1858	1814.12	0	0
AT4G01080.1	1583	1539.12	0	0
AT4G01090.1	2895	2851.12	2	11.9574
AT4G01100.2	1415	1371.12	0	0
AT4G01110.1	1103	1059.12	0	0
AT4G01120.1	1557	1513.12	1	11.2654
AT4G01130.1	1184	1140.12	0	0
AT4G01140.1	1451	1407.12	0	0
AT4G01150.1	821	777.118	59	1294.15
AT4G01160.1	1518	1474.12	0	0
AT4G01170.1	1335	1291.12	0	0
AT4G01180.1	1665	1621.12	0	0
AT4G01190.1	1206	1162.12	0	0
AT4G01200.1	1116	1072.12	0	0
AT4G01210.1	3537	3493.12	1	4.87987
AT4G01220.1	1506	1462.12	1	11.6584
AT4G01230.1	729	685.118	0	0
AT4G01240.1	1980	1936.12	0	0
AT4G01245.1	357	313.118	0	0
AT4G01250.1	1219	1175.12	1	14.5057
AT4G01260.1	978	934.118	0	0
AT4G01265.1	1274	1230.12	0	0
AT4G01270.1	1614	1570.12	0	0
AT4G01280.2	1427	1383.12	0	0
AT4G01290.1	3786	3742.12	1.22008	5.55767
AT4G01310.1	1052	1008.12	21	355.082
AT4G01320.1	1643	1599.12	3	31.9788
AT4G01328.1	144	100.232	0	0
AT4G01330.2	1986	1942.12	3.88673	34.1138
AT4G01335.1	583	539.118	0	0
AT4G01340.1	681	637.118	0	0
AT4G01350.1	2180	2136.12	0	0
AT4G01355.1	74	38.6548	0	0
AT4G01360.1	1386	1342.12	1	12.7008
AT4G01370.1	1454	1410.12	0	0
AT4G01380.1	633	589.118	0	0
AT4G01390.1	903	859.118	0	0
AT4G01400.1	3467	3423.12	0	0
AT4G01410.1	1005	961.118	0	0
AT4G01420.1	612	568.118	0	0
AT4G01430.1	1390	1346.12	0	0
AT4G01440.1	1436	1392.12	0	0
AT4G01450.2	1453	1409.12	0	0
AT4G01455.1	67	34.0848	0	0
AT4G01460.1	1421	1377.12	1	12.378
AT4G01470.1	759	715.118	0	0
AT4G01480.1	1033	989.118	1	17.2335
AT4G01490.1	5764	5720.12	0	0
AT4G01500.1	1491	1447.12	0	0
AT4G01505.1	473	429.118	0	0
AT4G01510.1	855	811.118	0	0
AT4G01515.1	2103	2059.12	0	0
AT4G01516.1	96	55.3369	0	0
AT4G01520.1	909	865.118	0	0
AT4G01525.1	889	845.118	0	0
AT4G01530.1	720	676.118	0	0
AT4G01533.1	1068	1024.12	0	0
AT4G01535.1	414	370.118	0	0
AT4G01540.1	1582	1538.12	0	0
AT4G01550.1	1723	1679.12	0	0
AT4G01560.1	1317	1273.12	3	40.1674
AT4G01570.1	2469	2425.12	0	0
AT4G01575.1	740	696.118	0	0
AT4G01580.1	777	733.118	0	0
AT4G01590.1	1022	978.118	0	0
AT4G01593.1	1275	1231.12	0	0
AT4G01595.1	762	718.118	0	0
AT4G01600.1	752	708.118	0	0
AT4G01610.1	1511	1467.12	1.5	17.428
AT4G01630.1	768	724.118	0	0
AT4G01640.1	903	859.118	0	0
AT4G01650.1	867	823.118	0	0
AT4G01660.1	2141	2097.12	0	0
AT4G01670.1	1154	1110.12	0	0
AT4G01671.1	174	130.124	0	0
AT4G01680.2	1248	1204.12	0	0
AT4G01690.1	1780	1736.12	9	88.3659
AT4G01700.1	966	922.118	0	0
AT4G01703.1	114	71.2511	0	0
AT4G01710.1	576	532.118	0	0
AT4G01720.1	1833	1789.12	0	0
AT4G01730.1	1527	1483.12	0	0
AT4G01735.1	561	517.118	0	0
AT4G01740.1	1959	1915.12	1	8.90073
AT4G01750.1	1501	1457.12	1	11.6984
AT4G01760.1	2004	1960.12	0	0
AT4G01770.1	1405	1361.12	0	0
AT4G01780.1	1419	1375.12	0	0
AT4G01790.1	614	570.118	0	0
AT4G01800.2	3343	3299.12	0	0
AT4G01810.1	3121	3077.12	1	5.53958
AT4G01820.1	3690	3646.12	0	0
AT4G01830.1	3693	3649.12	0	0
AT4G01840.1	1575	1531.12	0	0
AT4G01850.1	1480	1436.12	0	0
AT4G01860.1	4337	4293.12	1	3.97053
AT4G01865.1	73	37.9801	0	0
AT4G01870.1	2071	2027.12	7	58.8627
AT4G01880.1	1516	1472.12	0	0
AT4G01883.1	1139	1095.12	0	0
AT4G01890.1	1407	1363.12	0	0
AT4G01895.1	423	379.118	0	0
AT4G01897.1	559	515.118	0	0
AT4G01900.1	871	827.118	0	0
AT4G01910.1	2118	2074.12	0	0
AT4G01915.3	768	724.118	0	0
AT4G01920.1	2311	2267.12	0	0
AT4G01925.1	881	837.118	0	0
AT4G01930.1	1959	1915.12	0	0
AT4G01935.1	952	908.118	1.27318	23.8984
AT4G01940.1	1043	999.118	3.72682	63.5832
AT4G01950.1	1828	1784.12	2	19.1086
AT4G01960.1	1191	1147.12	0	0
AT4G01970.1	2837	2793.12	0	0
AT4G01975.1	3840	3796.12	0	0
AT4G01980.1	909	865.118	0	0
AT4G01985.1	1891	1847.12	0	0
AT4G01990.1	1660	1616.12	1	10.5475
AT4G01995.1	951	907.118	0	0
AT4G02000.1	1024	980.118	0	0
AT4G02005.2	1826	1782.12	0	0
AT4G02010.1	2722	2678.12	0	0
AT4G02020.1	2876	2832.12	1	6.0188
AT4G02030.2	2647	2603.12	0	0
AT4G02040.1	824	780.118	0	0
AT4G02050.1	1819	1775.12	1	9.60272
AT4G02055.1	72	37.3128	0	0
AT4G02060.1	2540	2496.12	0	0
AT4G02070.1	3975	3931.12	0	0
AT4G02075.1	855	811.118	0	0
AT4G02080.1	912	868.118	0	0
AT4G02090.1	817	773.118	0	0
AT4G02100.1	2085	2041.12	1	8.35128
AT4G02110.1	4095	4051.12	0	0
AT4G02120.1	1960	1916.12	1	8.89609
AT4G02130.1	1693	1649.12	0	0
AT4G02140.1	902	858.118	0	0
AT4G02150.1	1957	1913.12	0	0
AT4G02160.1	552	508.118	0	0
AT4G02170.1	593	549.118	0	0
AT4G02180.1	2970	2926.12	0	0
AT4G02190.1	1980	1936.12	0	0
AT4G02195.1	1179	1135.12	0	0
AT4G02200.3	1245	1201.12	0	0
AT4G02210.1	1782	1738.12	0.000109972	0.00107851
AT4G02220.1	1713	1669.12	1	10.2126
AT4G02230.1	878	834.118	4	81.7436
AT4G02235.1	591	547.118	0	0
AT4G02250.1	483	439.118	0	0
AT4G02260.1	3190	3146.12	2.59351	14.0519
AT4G02270.1	748	704.118	0	0
AT4G02280.1	2917	2873.12	0	0
AT4G02290.1	1939	1895.12	0	0
AT4G02300.1	1599	1555.12	0	0
AT4G02310.1	1050	1006.12	0	0
