target_id	length	eff_length	est_counts	tpm
AT4G05595.1	1931	1887.12	0	0
AT4G05597.1	1380	1336.12	0	0
AT4G05600.1	789	745.118	0	0
AT4G05610.1	1044	1000.12	0	0
AT4G05612.1	1287	1243.12	0	0
AT4G05613.1	3090	3046.12	0	0
AT4G05616.1	1041	997.118	0	0
AT4G05620.1	399	355.118	0	0
AT4G05630.1	375	331.118	0	0
AT4G05631.1	882	838.118	0	0
AT4G05632.1	594	550.118	0	0
AT4G05633.1	1131	1087.12	0	0
AT4G05634.1	2665	2621.12	0	0
AT4G05635.1	4482	4438.12	0	0
AT4G05636.1	582	538.118	0	0
AT4G05638.1	6135	6091.12	0	0
AT4G05640.1	624	580.118	0	0
AT4G05918.1	1665	1621.12	0	0
AT4G06196.1	1119	1075.12	0	0
AT4G06474.1	1580	1536.12	0	0
AT4G06477.1	4320	4276.12	6	24.1819
AT4G06479.1	1113	1069.12	0	0
AT4G06480.2	798	754.118	0	0
AT4G06481.1	1758	1714.12	0	0
AT4G06482.1	2964	2920.12	0	0
AT4G06483.1	1452	1408.12	0	0
AT4G06484.1	960	916.118	0	0
AT4G06485.1	5685	5641.12	0	0
AT4G06486.1	735	691.118	0	0
AT4G06487.1	5940	5896.12	0	0
AT4G06488.1	4923	4879.12	0	0
AT4G06489.1	669	625.118	0	0
AT4G06490.1	441	397.118	0	0
AT4G06491.1	5509	5465.12	0	0
AT4G06492.1	855	811.118	0	0
AT4G06493.1	2220	2176.12	0	0
AT4G06494.1	435	391.118	0	0
AT4G06495.1	1215	1171.12	0	0
AT4G06496.1	1158	1114.12	0	0
AT4G06497.1	5310	5266.12	0	0
AT4G06498.1	2016	1972.12	0	0
AT4G06499.1	3951	3907.12	0	0
AT4G06500.1	5067	5023.12	0	0
AT4G06501.1	1089	1045.12	0	0
AT4G06502.1	958	914.118	0	0
AT4G06503.1	2097	2053.12	0	0
AT4G06504.1	1638	1594.12	0	0
AT4G06505.1	621	577.118	0	0
AT4G06506.1	5694	5650.12	0	0
AT4G06507.1	654	610.118	0	0
AT4G06508.1	1464	1420.12	0	0
AT4G06509.1	3438	3394.12	0	0
AT4G06510.1	2454	2410.12	0	0
AT4G06511.1	1134	1090.12	0	0
AT4G06512.1	756	712.118	0	0
AT4G06513.1	498	454.118	0	0
AT4G06514.1	2216	2172.12	0	0
AT4G06515.1	753	709.118	0	0
AT4G06516.1	2793	2749.12	0	0
AT4G06517.1	1944	1900.12	0	0
AT4G06518.1	2088	2044.12	0	0
AT4G06519.1	1938	1894.12	0	0
AT4G06520.1	228	184.118	0	0
AT4G06521.1	1032	988.118	0	0
AT4G06522.1	4584	4540.12	0	0
AT4G06523.1	3645	3601.12	0	0
AT4G06524.1	2527	2483.12	0	0
AT4G06525.1	2709	2665.12	0	0
AT4G06526.1	1521	1477.12	0	0
AT4G06527.1	4080	4036.12	0	0
AT4G06528.1	3216	3172.12	0	0
AT4G06529.1	5805	5761.12	0	0
AT4G06530.1	603	559.118	0	0
AT4G06531.1	558	514.118	0	0
AT4G06532.1	2673	2629.12	0	0
AT4G06533.1	603	559.118	0	0
AT4G06534.1	1218	1174.12	0	0
AT4G06535.1	681	637.118	0	0
AT4G06536.1	510	466.118	0	0
AT4G06537.1	1554	1510.12	0	0
AT4G06538.1	2466	2422.12	0	0
AT4G06539.1	2673	2629.12	0	0
AT4G06540.1	3495	3451.12	0	0
AT4G06541.1	386	342.118	0	0
AT4G06542.1	1380	1336.12	0	0
AT4G06543.1	1581	1537.12	0	0
AT4G06544.1	1814	1770.12	0	0
AT4G06545.1	1246	1202.12	0	0
AT4G06546.1	7651	7607.12	0	0
AT4G06547.1	2901	2857.12	0	0
AT4G06548.1	3735	3691.12	0	0
AT4G06549.1	3465	3421.12	0	0
AT4G06550.1	5857	5813.12	0	0
AT4G06551.1	1578	1534.12	0	0
AT4G06552.1	3324	3280.12	0	0
AT4G06553.1	2721	2677.12	0	0
AT4G06554.1	5940	5896.12	0	0
AT4G06555.1	1890	1846.12	0	0
AT4G06556.1	5745	5701.12	0	0
AT4G06557.1	2478	2434.12	0	0
AT4G06558.1	2136	2092.12	0	0
AT4G06559.1	2013	1969.12	0	0
AT4G06560.1	2274	2230.12	0	0
AT4G06561.1	2061	2017.12	0	0
AT4G06562.1	1026	982.118	0	0
AT4G06563.1	1980	1936.12	0	0
AT4G06564.1	1740	1696.12	0	0
AT4G06565.1	1950	1906.12	0	0
AT4G06566.1	4602	4558.12	0	0
AT4G06567.1	1635	1591.12	0	0
AT4G06568.1	1407	1363.12	0	0
AT4G06569.1	2424	2380.12	0	0
AT4G06570.1	2229	2185.12	0	0
AT4G06571.1	2571	2527.12	0	0
AT4G06572.1	3240	3196.12	0	0
AT4G06573.1	1908	1864.12	0	0
AT4G06574.1	3663	3619.12	0	0
AT4G06575.1	615	571.118	0	0
AT4G06576.1	1878	1834.12	0	0
AT4G06577.1	510	466.118	0	0
AT4G06578.1	3804	3760.12	0	0
AT4G06579.1	2979	2935.12	0	0
AT4G06580.1	1680	1636.12	0	0
AT4G06581.1	4368	4324.12	0	0
AT4G06582.1	2550	2506.12	0	0
AT4G06583.2	504	460.118	0	0
AT4G06584.1	6162	6118.12	0	0
AT4G06585.1	4513	4469.12	0	0
AT4G06586.1	599	555.118	0	0
AT4G06587.1	2919	2875.12	0	0
AT4G06588.1	4868	4824.12	0	0
AT4G06589.1	5163	5119.12	0	0
AT4G06590.1	2190	2146.12	0	0
AT4G06591.1	4335	4291.12	0	0
AT4G06592.1	2363	2319.12	0	0
AT4G06593.1	5949	5905.12	0	0
AT4G06594.1	4680	4636.12	0	0
AT4G06595.1	2331	2287.12	0	0
AT4G06596.1	1566	1522.12	0	0
AT4G06597.1	4879	4835.12	0	0
AT4G06598.1	1658	1614.12	0	0
AT4G06599.1	1229	1185.12	1	14.5421
AT4G06600.1	681	637.118	0	0
AT4G06601.1	1524	1480.12	0	0
AT4G06602.1	3186	3142.12	0	0
AT4G06603.1	2361	2317.12	0	0
AT4G06604.1	5637	5593.12	0	0
AT4G06605.1	5721	5677.12	0	0
AT4G06606.1	1860	1816.12	0	0
AT4G06607.1	1380	1336.12	0	0
AT4G06608.1	4284	4240.12	0	0
AT4G06609.1	5307	5263.12	0	0
AT4G06610.1	687	643.118	0	0
AT4G06611.1	753	709.118	0	0
AT4G06612.1	648	604.118	0	0
AT4G06613.1	1896	1852.12	0	0
AT4G06614.1	1209	1165.12	0	0
AT4G06615.1	1040	996.118	0	0
AT4G06616.1	594	550.118	0	0
AT4G06617.1	589	545.118	0	0
AT4G06618.1	450	406.118	0	0
AT4G06619.1	321	277.118	0	0
AT4G06620.1	1750	1706.12	0	0
AT4G06621.1	1197	1153.12	0	0
AT4G06622.1	1398	1354.12	0	0
AT4G06623.1	774	730.118	0	0
AT4G06624.1	1860	1816.12	0	0
AT4G06625.1	1020	976.118	0	0
AT4G06626.1	5675	5631.12	0	0
AT4G06627.1	1294	1250.12	0	0
AT4G06628.1	3912	3868.12	0	0
AT4G06629.1	809	765.118	0	0
AT4G06630.1	3294	3250.12	0	0
AT4G06631.1	739	695.118	0	0
AT4G06632.1	1800	1756.12	0	0
AT4G06633.1	727	683.118	0	0
AT4G06634.1	1500	1456.12	0	0
AT4G06635.1	742	698.118	0	0
AT4G06636.1	3129	3085.12	0	0
AT4G06637.1	410	366.118	0	0
AT4G06638.1	2016	1972.12	0	0
AT4G06639.1	372	328.118	0	0
AT4G06640.1	5037	4993.12	0	0
AT4G06641.1	225	181.118	0	0
AT4G06642.1	4584	4540.12	0	0
AT4G06644.1	5838	5794.12	0	0
AT4G06646.1	1110	1066.12	0	0
AT4G06648.1	2460	2416.12	0	0
AT4G06650.1	4004	3960.12	0	0
AT4G06652.1	2640	2596.12	0	0
AT4G06654.1	2784	2740.12	0	0
AT4G06656.1	8466	8422.12	0	0
AT4G06658.1	3771	3727.12	0	0
AT4G06660.1	3318	3274.12	0	0
AT4G06664.1	2010	1966.12	0	0
AT4G06666.1	2808	2764.12	0	0
AT4G06668.1	609	565.118	0	0
AT4G06670.1	6621	6577.12	0	0
AT4G06672.1	399	355.118	0	0
AT4G06674.1	2367	2323.12	0	0
AT4G06676.1	1497	1453.12	0	0
AT4G06678.1	987	943.118	0	0
AT4G06680.1	777	733.118	0	0
AT4G06682.1	3918	3874.12	0	0
AT4G06684.1	1757	1713.12	0	0
AT4G06686.1	4270	4226.12	0	0
AT4G06688.1	1833	1789.12	0	0
AT4G06692.1	6081	6037.12	0	0
AT4G06694.1	3105	3061.12	0	0
AT4G06696.1	1572	1528.12	0	0
AT4G06697.1	758	714.118	0	0
AT4G06698.1	2571	2527.12	0	0
AT4G06699.1	2662	2618.12	0	0
AT4G06700.1	1470	1426.12	0	0
AT4G06701.5	596	552.118	0	0
AT4G06702.1	1158	1114.12	0	0
AT4G06704.1	1923	1879.12	0	0
AT4G06708.1	2712	2668.12	0	0
AT4G06710.1	411	367.118	0	0
AT4G06712.1	1869	1825.12	0	0
AT4G06714.1	2481	2437.12	0	0
AT4G06716.1	264	220.118	0	0
AT4G06718.1	1119	1075.12	0	0
AT4G06720.1	1851	1807.12	0	0
AT4G06722.1	2175	2131.12	0	0
AT4G06724.1	339	295.118	0	0
AT4G06726.1	2991	2947.12	0	0
AT4G06728.1	348	304.118	0	0
AT4G06730.1	636	592.118	0	0
AT4G06732.1	390	346.118	0	0
AT4G06734.1	2718	2674.12	0	0
AT4G06735.1	591	547.118	0	0
AT4G06736.1	1965	1921.12	0	0
AT4G06738.1	528	484.118	0	0
AT4G06740.1	258	214.118	0	0
AT4G06742.1	1848	1804.12	0	0
AT4G06744.1	1493	1449.12	0	0
AT4G06746.1	584	540.118	0	0
AT4G06748.1	1611	1567.12	0	0
AT4G06750.1	1775	1731.12	0	0
AT4G06752.1	3528	3484.12	0	0
AT4G07031.1	459	415.118	0	0
AT4G07310.1	729	685.118	0	0
AT4G07315.1	5189	5145.12	0	0
AT4G07320.1	4104	4060.12	0	0
AT4G07324.1	2163	2119.12	0	0
AT4G07327.1	1836	1792.12	0	0
AT4G07330.1	1330	1286.12	0	0
AT4G07331.1	1260	1216.12	0	0
AT4G07332.1	513	469.118	0	0
AT4G07334.1	4056	4012.12	0	0
AT4G07336.1	876	832.118	0	0
AT4G07338.1	4743	4699.12	0	0
AT4G07339.1	2996	2952.12	0	0
AT4G07340.1	1305	1261.12	0	0
AT4G07350.1	993	949.118	0	0
AT4G07355.1	1871	1827.12	0	0
AT4G07360.1	2723	2679.12	0	0
AT4G07370.1	2295	2251.12	0	0
AT4G07380.1	507	463.118	0	0
AT4G07390.1	1032	988.118	0	0
AT4G07400.1	1665	1621.12	0	0
AT4G07408.1	189	145.119	0	0
AT4G07410.1	2752	2708.12	1	6.36386
AT4G07415.1	2973	2929.12	0	0
AT4G07420.1	1291	1247.12	0	0
AT4G07425.1	996	952.118	0	0
AT4G07430.1	759	715.118	0	0
AT4G07435.1	582	538.118	0	0
AT4G07440.1	786	742.118	0	0
AT4G07450.1	1320	1276.12	0	0
AT4G07452.1	696	652.118	0	0
AT4G07454.1	2598	2554.12	0	0
AT4G07456.1	2801	2757.12	0	0
AT4G07458.1	1842	1798.12	0	0
AT4G07460.1	618	574.118	0	0
AT4G07470.1	453	409.118	0	0
AT4G07475.1	1528	1484.12	0	0
AT4G07480.1	477	433.118	0	0
AT4G07485.1	435	391.118	0	0
AT4G07490.1	1909	1865.12	0	0
AT4G07491.1	2944	2900.12	0	0
AT4G07492.1	2753	2709.12	0	0
AT4G07493.1	477	433.118	0	0
AT4G07494.1	1528	1484.12	0	0
AT4G07495.1	2700	2656.12	0	0
AT4G07496.1	544	500.118	0	0
AT4G07498.1	1596	1552.12	0	0
AT4G07500.1	720	676.118	0	0
AT4G07502.1	4053	4009.12	0	0
AT4G07504.1	1461	1417.12	0	0
AT4G07507.1	1516	1472.12	0	0
AT4G07510.1	939	895.118	0	0
AT4G07515.1	554	510.118	0	0
AT4G07516.1	3912	3868.12	0	0
AT4G07517.1	3821	3777.12	0	0
AT4G07518.1	2695	2651.12	0	0
AT4G07519.1	759	715.118	0	0
AT4G07520.1	2205	2161.12	0	0
AT4G07521.1	672	628.118	0	0
AT4G07522.1	2489	2445.12	0	0
AT4G07523.1	414	370.118	0	0
AT4G07524.1	213	169.118	0	0
AT4G07525.1	1450	1406.12	0	0
AT4G07526.1	768	724.118	0	0
AT4G07528.1	4030	3986.12	0	0
AT4G07530.1	2457	2413.12	0	0
AT4G07540.1	1772	1728.12	0	0
AT4G07550.1	713	669.118	0	0
AT4G07560.1	1199	1155.12	0	0
AT4G07563.1	3024	2980.12	0	0
AT4G07566.1	2091	2047.12	0	0
AT4G07570.1	1448	1404.12	0	0
AT4G07580.1	2036	1992.12	0	0
AT4G07583.1	640	596.118	0	0
AT4G07586.1	2025	1981.12	0	0
AT4G07590.1	666	622.118	0	0
AT4G07595.1	652	608.118	0	0
AT4G07600.1	4854	4810.12	0	0
AT4G07605.1	1073	1029.12	0	0
AT4G07620.1	3171	3127.12	0	0
AT4G07630.1	2806	2762.12	0	0
AT4G07640.1	3022	2978.12	0	0
AT4G07650.1	1479	1435.12	0	0
AT4G07660.1	4827	4783.12	0	0
AT4G07662.1	1689	1645.12	0	0
AT4G07664.1	4362	4318.12	0	0
AT4G07666.1	1029	985.118	0	0
AT4G07668.1	2585	2541.12	0	0
AT4G07670.1	843	799.118	0	0
AT4G07675.1	504	460.118	0	0
AT4G07680.1	3458	3414.12	0	0
AT4G07685.1	588	544.118	0	0
AT4G07686.1	494	450.118	0	0
AT4G07688.1	539	495.118	0	0
AT4G07690.1	747	703.118	0	0
AT4G07693.1	1733	1689.12	0	0
AT4G07696.1	1276	1232.12	0	0
AT4G07699.1	116	73.112	0	0
AT4G07700.1	2672	2628.12	0	0
AT4G07703.1	3324	3280.12	0	0
AT4G07706.1	1462	1418.12	0	0
AT4G07713.1	1893	1849.12	0	0
AT4G07720.1	4050	4006.12	0	0
AT4G07725.1	5229	5185.12	0	0
AT4G07730.1	1686	1642.12	0	0
AT4G07733.1	5202	5158.12	0	0
AT4G07736.1	1949	1905.12	0	0
AT4G07738.1	2604	2560.12	0	0
AT4G07740.1	597	553.118	0	0
AT4G07742.1	1806	1762.12	0	0
AT4G07744.1	631	587.118	0	0
AT4G07747.1	231	187.118	0	0
AT4G07750.1	2003	1959.12	0	0
AT4G07755.1	5397	5353.12	0	0
AT4G07760.1	4750	4706.12	0	0
AT4G07770.1	1938	1894.12	0	0
AT4G07780.1	2236	2192.12	0	0
AT4G07786.1	108	65.7662	0	0
AT4G07790.1	2259	2215.12	0	0
AT4G07795.1	1242	1198.12	0	0
AT4G07800.1	1347	1303.12	0	0
AT4G07803.1	1026	982.118	0	0
AT4G07806.1	3990	3946.12	0	0
AT4G07810.1	6098	6054.12	0	0
AT4G07812.1	528	484.118	0	0
AT4G07820.1	687	643.118	0	0
AT4G07825.1	1499	1455.12	0	0
AT4G07830.1	2492	2448.12	0	0
AT4G07840.1	3209	3165.12	0	0
AT4G07841.1	336	292.118	0	0
AT4G07843.1	2088	2044.12	0	0
AT4G07846.1	429	385.118	0	0
AT4G07850.1	4089	4045.12	0	0
AT4G07856.1	3711	3667.12	0	0
AT4G07862.1	710	666.118	0	0
AT4G07868.1	892	848.118	0	0
AT4G07869.1	282	238.118	0	0
AT4G07874.1	2173	2129.12	0	0
AT4G07890.1	1098	1054.12	0	0
AT4G07893.1	1785	1741.12	0	0
AT4G07896.1	1044	1000.12	0	0
AT4G07915.1	3816	3772.12	0	0
AT4G07917.1	733	689.118	0	0
AT4G07920.1	2708	2664.12	0	0
AT4G07931.1	2235	2191.12	0	0
AT4G07932.1	588	544.118	0	0
AT4G07933.1	1416	1372.12	0	0
AT4G07934.1	3051	3007.12	0	0
AT4G07935.1	5722	5678.12	0	0
AT4G07936.1	781	737.118	0	0
AT4G07937.1	2556	2512.12	0	0
AT4G07938.1	5450	5406.12	0	0
AT4G07939.1	663	619.118	0	0
AT4G07940.1	420	376.118	0	0
AT4G07941.1	2739	2695.12	0	0
AT4G07942.1	3084	3040.12	0	0
AT4G07943.1	642	598.118	0	0
AT4G07944.1	582	538.118	0	0
AT4G07945.1	1566	1522.12	0	0
AT4G07946.1	340	296.118	0	0
AT4G07947.1	4933	4889.12	0	0
AT4G07950.1	737	693.118	0	0
AT4G07960.1	2622	2578.12	1	6.68476
AT4G07965.1	423	379.118	0	0
AT4G07967.1	4776	4732.12	0	0
AT4G07970.1	3234	3190.12	0	0
AT4G07990.1	1133	1089.12	0	0
AT4G08000.1	2289	2245.12	0	0
AT4G08010.1	979	935.118	0	0
AT4G08013.1	342	298.118	0	0
AT4G08016.1	1069	1025.12	0	0
AT4G08020.1	2259	2215.12	0	0
AT4G08022.1	348	304.118	0	0
AT4G08025.1	582	538.118	0	0
AT4G08028.1	246	202.118	0	0
AT4G08030.1	3288	3244.12	0	0
AT4G08032.1	870	826.118	0	0
AT4G08033.1	1131	1087.12	0	0
AT4G08034.1	816	772.118	0	0
AT4G08035.1	943	899.118	0	0
AT4G08036.1	309	265.118	0	0
AT4G08038.1	735	691.118	0	0
AT4G08039.1	210	166.118	0	0
AT4G08040.1	1383	1339.12	0	0
AT4G08050.1	5974	5930.12	0	0
AT4G08053.1	4692	4648.12	0	0
AT4G08054.1	3492	3448.12	0	0
AT4G08056.1	699	655.118	0	0
AT4G08060.1	3484	3440.12	0	0
AT4G08070.1	3428	3384.12	0	0
AT4G08071.1	561	517.118	0	0
AT4G08072.1	2109	2065.12	0	0
AT4G08073.1	183	139.12	0	0
AT4G08074.1	621	577.118	0	0
AT4G08076.1	3334	3290.12	0	0
AT4G08078.1	3820	3776.12	0	0
AT4G08080.1	1686	1642.12	0	0
AT4G08090.1	3198	3154.12	0	0
AT4G08091.1	2559	2515.12	0	0
AT4G08092.1	4258	4214.12	0	0
AT4G08093.1	1459	1415.12	0	0
AT4G08094.1	1522	1478.12	0	0
AT4G08095.1	3483	3439.12	0	0
AT4G08096.1	1458	1414.12	0	0
AT4G08097.1	1041	997.118	0	0
AT4G08098.1	541	497.118	0	0
AT4G08099.1	2626	2582.12	0	0
AT4G08100.1	3939	3895.12	0	0
AT4G08101.1	1515	1471.12	0	0
AT4G08102.1	505	461.118	0	0
AT4G08103.1	2916	2872.12	0	0
AT4G08104.1	720	676.118	0	0
AT4G08105.1	2987	2943.12	0	0
AT4G08106.1	518	474.118	0	0
AT4G08107.1	695	651.118	0	0
AT4G08108.1	4042	3998.12	0	0
AT4G08109.1	5229	5185.12	0	0
AT4G08110.1	2715	2671.12	0	0
AT4G08111.1	690	646.118	0	0
AT4G08112.1	3027	2983.12	0	0
AT4G08113.1	2295	2251.12	0	0
AT4G08114.1	5139	5095.12	0	0
AT4G08115.1	2867	2823.12	0	0
AT4G08116.1	250	206.118	0	0
AT4G08120.1	2221	2177.12	0	0
AT4G08130.1	681	637.118	0	0
AT4G08131.1	2980	2936.12	0	0
AT4G08132.1	2614	2570.12	0	0
AT4G08134.1	1677	1633.12	0	0
AT4G08135.1	550	506.118	0	0
AT4G08136.1	1922	1878.12	0	0
AT4G08138.1	4475	4431.12	0	0
AT4G08140.1	255	211.118	0	0
AT4G08145.1	1241	1197.12	0	0
AT4G08150.1	1822	1778.12	0	0
AT4G08151.1	117	74.0479	0	0
AT4G08160.1	2516	2472.12	0	0
AT4G08170.2	1549	1505.12	0	0
AT4G08176.1	123	79.7311	0	0
AT4G08180.1	2990	2946.12	0.364838	2.13422
AT4G08190.1	384	340.118	0	0
AT4G08200.1	609	565.118	0	0
AT4G08210.1	2061	2017.12	0	0
AT4G08220.1	963	919.118	1	18.7507
AT4G08230.1	671	627.118	0	0
AT4G08240.2	694	650.118	0	0
AT4G08250.1	1452	1408.12	0	0
AT4G08260.1	639	595.118	0	0
AT4G08262.1	5490	5446.12	0	0
AT4G08263.1	330	286.118	0	0
AT4G08264.1	1437	1393.12	0	0
AT4G08267.1	381	337.118	0	0
AT4G08270.1	300	256.118	0	0
AT4G08275.1	1008	964.118	0	0
AT4G08280.1	791	747.118	0	0
AT4G08290.1	1510	1466.12	2	23.5098
AT4G08300.1	1444	1400.12	2	24.6181
AT4G08310.1	1709	1665.12	1	10.3501
AT4G08320.2	1536	1492.12	0.675304	7.79982
AT4G08330.1	938	894.118	0	0
AT4G08333.1	3522	3478.12	0	0
AT4G08336.1	474	430.118	0	0
AT4G08340.1	2967	2923.12	0	0
AT4G08345.1	86	47.3262	0	0
AT4G08347.1	783	739.118	0	0
AT4G08350.1	3410	3366.12	2	10.2397
AT4G08351.1	186	142.12	0	0
AT4G08360.1	457	413.118	0	0
AT4G08370.1	1053	1009.12	0	0
AT4G08375.1	4685	4641.12	0	0
AT4G08380.1	1314	1270.12	0	0
AT4G08390.1	1516	1472.12	0	0
AT4G08395.1	699	655.118	0	0
AT4G08400.1	1542	1498.12	0	0
AT4G08405.1	2065	2021.12	0	0
AT4G08406.1	141	97.266	0	0
AT4G08410.1	2124	2080.12	0	0
AT4G08420.1	1043	999.118	0	0
AT4G08430.1	2427	2383.12	0	0
AT4G08450.1	3705	3661.12	0	0
AT4G08455.1	883	839.118	0	0
AT4G08460.1	1282	1238.12	0	0
AT4G08470.1	1881	1837.12	3	28.1431
AT4G08480.1	2838	2794.12	3	18.504
AT4G08485.1	261	217.118	0	0
AT4G08490.1	3090	3046.12	0	0
AT4G08500.1	2490	2446.12	1	7.04549
AT4G08510.1	2820	2776.12	0	0
AT4G08520.1	843	799.118	2	43.1328
AT4G08530.1	495	451.118	0	0
AT4G08540.1	1735	1691.12	2	20.3819
AT4G08550.1	1980	1936.12	0	0
AT4G08555.1	391	347.118	2	99.2981
AT4G08560.1	1434	1390.12	0	0
AT4G08570.1	1091	1047.12	0	0
AT4G08580.1	1595	1551.12	1	11.1108
AT4G08590.1	1634	1590.12	0	0
AT4G08593.1	813	769.118	0	0
AT4G08596.1	2039	1995.12	0	0
AT4G08598.1	1963	1919.12	0	0
AT4G08599.1	156	112.155	0	0
AT4G08600.1	3264	3220.12	0	0
AT4G08602.1	716	672.118	0	0
AT4G08610.1	2358	2314.12	0	0
AT4G08620.1	2311	2267.12	0	0
AT4G08630.1	2538	2494.12	0	0
AT4G08640.1	516	472.118	0	0
AT4G08645.1	1179	1135.12	0	0
AT4G08650.1	4110	4066.12	0	0
AT4G08652.1	234	190.118	0	0
AT4G08655.1	471	427.118	0	0
AT4G08657.1	540	496.118	0	0
AT4G08660.1	2808	2764.12	0	0
AT4G08670.1	693	649.118	0	0
AT4G08680.1	2432	2388.12	0	0
AT4G08685.1	725	681.118	1	25.3026
AT4G08690.2	1205	1161.12	0	0
AT4G08691.1	1112	1068.12	0	0
AT4G08692.1	664	620.118	0	0
AT4G08695.1	513	469.118	0	0
AT4G08700.1	1403	1359.12	1	12.6803
AT4G08710.1	2148	2104.12	0	0
AT4G08720.1	3651	3607.12	0	0
AT4G08730.1	567	523.118	0	0
AT4G08740.1	642	598.118	0	0
AT4G08750.1	1386	1342.12	0	0
AT4G08760.1	1566	1522.12	0	0
AT4G08765.1	4581	4537.12	0	0
AT4G08770.1	1235	1191.12	0	0
AT4G08780.1	1041	997.118	0	0
AT4G08790.1	1270	1226.12	0	0
AT4G08800.1	858	814.118	0	0
AT4G08810.1	1888	1844.12	0	0
AT4G08820.1	1215	1171.12	0	0
AT4G08830.1	3458	3414.12	0	0
AT4G08840.1	1671	1627.12	0	0
AT4G08850.1	3482	3438.12	12	60.1518
AT4G08860.1	645	601.118	0	0
AT4G08867.1	1089	1045.12	0	0
AT4G08868.1	441	397.118	0	0
AT4G08869.1	282	238.118	0	0
AT4G08870.1	1284	1240.12	5	69.4857
AT4G08871.1	501	457.118	0	0
AT4G08872.1	691	647.118	0	0
AT4G08873.1	720	676.118	0	0
AT4G08874.1	435	391.118	0	0
AT4G08875.1	282	238.118	0	0
AT4G08876.1	192	148.119	0	0
AT4G08878.1	843	799.118	0	0
AT4G08880.1	4392	4348.12	0	0
AT4G08890.1	4357	4313.12	0	0
AT4G08895.1	468	424.118	0	0
AT4G08900.1	1347	1303.12	0	0
AT4G08910.1	819	775.118	0	0
AT4G08920.1	2551	2507.12	12	82.4888
AT4G08930.1	1333	1289.12	1	13.3689
AT4G08940.1	1399	1355.12	0	0
AT4G08945.1	402	358.118	0	0
AT4G08949.1	144	100.232	0	0
AT4G08950.1	1228	1184.12	40	582.175
AT4G08953.1	462	418.118	0	0
AT4G08956.1	660	616.118	0	0
AT4G08960.1	1507	1463.12	4	47.1161
AT4G08967.1	111	68.4893	0	0
AT4G08970.1	2200	2156.12	0	0
AT4G08980.1	1537	1493.12	2	23.0847
AT4G08990.1	4539	4495.12	0	0
AT4G08991.1	384	340.118	0	0
AT4G08995.1	888	844.118	0	0
AT4G09000.2	1458	1414.12	0	0
AT4G09010.1	1279	1235.12	7	97.6738
AT4G09012.1	527	483.118	0	0
AT4G09020.1	2483	2439.12	1	7.06571
AT4G09030.1	584	540.118	5	159.54
AT4G09040.1	1443	1399.12	3	36.9535
AT4G09060.2	1303	1259.12	0	0
AT4G09070.1	660	616.118	0	0
AT4G09080.1	1584	1540.12	0	0
AT4G09090.1	491	447.118	0	0
AT4G09100.1	399	355.118	0	0
AT4G09110.1	909	865.118	0	0
AT4G09120.1	1038	994.118	0	0
AT4G09130.1	1074	1030.12	0	0
AT4G09140.1	2381	2337.12	0	0
AT4G09143.1	1230	1186.12	0	0
AT4G09146.1	4461	4417.12	0	0
AT4G09150.2	3732	3688.12	0	0
AT4G09153.1	231	187.118	0	0
AT4G09160.1	2321	2277.12	0	0
AT4G09170.1	791	747.118	0	0
AT4G09180.1	1125	1081.12	0	0
AT4G09190.1	1152	1108.12	0	0
AT4G09200.1	1449	1405.12	0	0
AT4G09205.1	2661	2617.12	0	0
AT4G09210.1	465	421.118	0	0
AT4G09220.1	303	259.118	0	0
AT4G09230.1	1305	1261.12	0	0
AT4G09250.1	1159	1115.12	0	0
AT4G09255.1	2712	2668.12	0	0
AT4G09260.1	465	421.118	0	0
AT4G09270.1	303	259.118	0	0
AT4G09280.1	897	853.118	0	0
AT4G09290.1	1131	1087.12	0	0
AT4G09300.1	1094	1050.12	0	0
AT4G09310.1	1449	1405.12	0	0
AT4G09313.1	3207	3163.12	0	0
AT4G09316.1	2562	2518.12	0	0
AT4G09320.1	700	656.118	7	183.867
AT4G09340.1	1795	1751.12	0	0
AT4G09350.1	816	772.118	3	66.9616
AT4G09360.1	2562	2518.12	0	0
AT4G09370.1	2001	1957.12	0	0
AT4G09380.1	4292	4248.12	0	0
AT4G09390.1	663	619.118	0	0
AT4G09400.1	1542	1498.12	0	0
AT4G09410.1	2564	2520.12	0	0
AT4G09420.1	1527	1483.12	0	0
AT4G09425.1	4047	4003.12	0	0
AT4G09430.1	3120	3076.12	0	0
AT4G09432.1	2148	2104.12	0	0
AT4G09440.1	534	490.118	0	0
AT4G09450.1	634	590.118	0	0
AT4G09452.1	833	789.118	0	0
AT4G09455.1	4401	4357.12	0	0
AT4G09460.1	984	940.118	3	54.9955
AT4G09462.1	464	420.118	0	0
AT4G09464.1	538	494.118	0	0
AT4G09465.1	411	367.118	0	0
AT4G09466.1	536	492.118	0	0
AT4G09467.1	538	494.118	0	0
AT4G09468.1	198	154.118	0	0
AT4G09470.1	450	406.118	0	0
AT4G09480.1	1400	1356.12	0	0
AT4G09490.1	534	490.118	0	0
AT4G09500.2	1625	1581.12	0	0
AT4G09510.1	2032	1988.12	0	0
AT4G09520.1	1652	1608.12	0	0
AT4G09530.1	312	268.118	0	0
AT4G09540.1	1700	1656.12	0	0
AT4G09545.1	369	325.118	0	0
AT4G09550.1	500	456.118	0	0
AT4G09560.1	1816	1772.12	0	0
